bank,heldout,batch,true_context,candidate,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original,js_to_zero_original
B,A,0,gaussian_blur,contrast_low,0.00547211961545825,0.9,1.0453316315962298,1.0452798030128516,0.44727159822547863,0.1999176064336453
B,A,0,gaussian_blur,gaussian_noise,0.0015697755757419802,0.8500000000000001,1.7544427011774062,1.7651522897263257,0.16790249542253685,0.004101482609666924
B,A,0,gaussian_blur,gaussian_blur,0.0019789811545287543,0.9500000000000001,1.495992139310428,1.502055898621893,0.2627836553395582,0.027906211478609323
B,A,1,gaussian_blur,clean,0.0018032838632167853,0.8500000000000001,1.7249006614328473,1.7206035232426715,0.17740911401468273,0.0
B,A,1,gaussian_blur,brightness_dark,0.015453510966023085,0.7000000000000001,1.0709394879970338,1.0147573168299129,0.40737718237291975,0.14749994903378566
B,A,1,gaussian_blur,contrast_low,0.0062731998461758864,0.9500000000000001,1.1065011775267486,1.1123208787842926,0.49111041655782445,0.16019245074926347
B,A,1,gaussian_blur,gaussian_noise,0.0017336604397869947,0.9,1.8087415345042392,1.803655523233998,0.13847828803273893,0.003563476820538089
B,A,1,gaussian_blur,gaussian_blur,0.0025770975829465135,0.9500000000000001,1.5431238220092967,1.5355870096183997,0.29559747327998015,0.022079182087421708
B,A,2,gaussian_blur,clean,0.001992653754255849,0.9,1.607995746171932,1.6051384386327463,0.2811124362361122,0.0
B,A,2,gaussian_blur,brightness_dark,0.019177861290665222,0.8,1.098228822615736,1.0570446461632645,0.4496991335226018,0.15380284508043918
B,A,2,gaussian_blur,contrast_low,0.004392064776345266,0.9500000000000001,1.017149514747349,1.0335127744171255,0.44740771450339967,0.13859850780305127
B,A,2,gaussian_blur,gaussian_noise,0.001847723819918528,0.9500000000000001,1.6945289474367833,1.6887669150840545,0.24182127520600272,0.0034184551684994084
B,A,2,gaussian_blur,gaussian_blur,0.0025558745749837374,0.9500000000000001,1.4214562382234641,1.425402252720903,0.3167783568127303,0.021323722657735255
B,A,3,gaussian_blur,clean,0.0016316088186331046,0.9500000000000001,1.7362655611698203,1.739708971817219,0.2163974873112279,0.0
B,A,3,gaussian_blur,brightness_dark,0.008717225352799533,0.8500000000000001,1.2459181178343397,1.2509888029600078,0.35233967758659135,0.11748944878842471
B,A,3,gaussian_blur,contrast_low,0.004354578006524875,0.9500000000000001,1.1496920178923753,1.1395867927654166,0.43790543019300243,0.17487410818780272
B,A,3,gaussian_blur,gaussian_noise,0.0016103962158611944,0.9500000000000001,1.8051932839080593,1.8076880983076216,0.18034641021207395,0.0033849610914432936
B,A,3,gaussian_blur,gaussian_blur,0.001804335787920006,1.0,1.5913808687188462,1.5970728330226664,0.30987669607795704,0.022286074973216632
B,A,0,noise_image,clean,0.0043718301577652125,1.0,1.6778217812212235,1.6703035585259316,0.26412551808030876,0.0
B,A,0,noise_image,brightness_dark,0.016285710909836906,0.8500000000000001,1.5404734976727423,1.5519993016528364,0.14953771370869898,0.18737123653203203
B,A,0,noise_image,contrast_low,2.6089754603261103e-05,1.0,0.011668544534449899,0.01189477876845104,0.997212458765744,0.2559817679126381
B,A,0,noise_image,gaussian_noise,0.003835155910560162,0.75,1.9837884545369322,1.9838114064219294,0.08863829696611299,0.028516169336201377
B,A,0,noise_image,gaussian_blur,0.0012337301769836518,1.0,0.4812556703460338,0.4753267821433447,0.8364635935976747,0.1447409999281146
B,A,1,noise_image,clean,0.0028111212111981906,1.0,1.6712533663493965,1.6790714706706158,0.29925614295282493,0.0
B,A,1,noise_image,brightness_dark,0.013994451240992129,0.9500000000000001,1.4557989067680115,1.436260544015813,0.2442767719697169,0.2279340639571752
B,A,1,noise_image,contrast_low,1.3241455420462485e-05,1.0,0.010328614713576666,0.00940894829123885,0.9975731073653947,0.23752539314256024
B,A,1,noise_image,gaussian_noise,0.0025318402650740743,0.8,2.0109920832417782,2.017352615897824,0.07928508451521776,0.03126998501858002
B,A,1,noise_image,gaussian_blur,0.0007117157607954,1.0,0.42880198447188544,0.41305430531113496,0.8542696350681377,0.13912678987822802
B,A,2,noise_image,clean,0.0030609578952785505,0.9500000000000001,1.7693347444118654,1.7794383081067426,0.22395502734404144,0.0
B,A,2,noise_image,brightness_dark,0.015136433716737589,0.9500000000000001,1.4680268450523717,1.4647116911375408,0.18730594447407398,0.2236153476753526
B,A,2,noise_image,contrast_low,2.088899578790345e-05,1.0,0.011597240977915032,0.012929435814823725,0.9972593051903473,0.27522527602686697
B,A,2,noise_image,gaussian_noise,0.0028756299493415457,0.75,2.0278351418768623,2.021481997062415,0.05892734952329042,0.027935440174357663
B,A,2,noise_image,gaussian_blur,0.0007285633757168637,1.0,0.5069894710555447,0.5383546373453958,0.8317869975354422,0.15717809718824924
B,A,3,noise_image,clean,0.004398661113007884,0.9500000000000001,1.7100355824151805,1.7102323712591856,0.25003006944753636,0.0
B,A,3,noise_image,brightness_dark,0.019958028120911527,0.65,1.5173251440980466,1.548655351283815,0.1600998006169312,0.20987691104636963
B,A,3,noise_image,contrast_low,2.7650969219301328e-05,1.0,0.012405657085643935,0.011980347772428375,0.9969757251515313,0.26046705970103917
B,A,3,noise_image,gaussian_noise,0.003926308869630407,0.8500000000000001,2.002647988613866,2.002265359545487,0.06678651688283524,0.029381418646399024
B,A,3,noise_image,gaussian_blur,0.0014296648884036714,1.0,0.48647221073593383,0.4817754141989335,0.8332218011897576,0.14776566802106392
