client,pool,target,context,n_query,prediction_key,accuracy,loss,worst_class_accuracy
5,A,gaussian_blur,cross_class_derangement,158,r326,6.962025165557861,2.41223406791687,0.0
5,A,gaussian_blur,wrong_alt_source,158,r327,20.253165066242218,2.6226847171783447,6.451612710952759
5,A,gaussian_blur,noise_source,158,r328,0.6329114083200693,2.56099271774292,0.0
5,B,gaussian_blur,none,158,r329,32.91139304637909,1.7235851287841797,9.677419066429138
5,B,gaussian_blur,clean_identity,158,r330,32.91139304637909,1.7235851287841797,9.677419066429138
5,B,gaussian_blur,correct_pair,158,r331,25.949367880821228,1.9221407175064087,9.677419066429138
5,B,gaussian_blur,same_class_derangement,158,r332,10.126582533121109,2.3541955947875977,0.0
5,B,gaussian_blur,cross_class_derangement,158,r333,8.227848261594772,2.5454905033111572,0.0
5,B,gaussian_blur,wrong_alt_source,158,r334,18.987342715263367,2.8315181732177734,6.451612710952759
5,B,gaussian_blur,noise_source,158,r335,19.620253145694733,2.622819185256958,0.0
