client,pool,target,context,n_query,prediction_key,accuracy,loss,worst_class_accuracy
13,A,gaussian_noise,correct_pair,80,r758,56.25,1.140347957611084,0.0
13,A,gaussian_noise,same_class_derangement,80,r759,75.0,1.6439859867095947,0.0
13,A,gaussian_noise,cross_class_derangement,80,r760,76.2499988079071,1.5790578126907349,0.0
13,A,gaussian_noise,wrong_alt_source,80,r761,55.000001192092896,1.496871829032898,0.0
13,A,gaussian_noise,noise_source,80,r762,73.7500011920929,1.7044475078582764,0.0
13,B,gaussian_noise,none,80,r763,62.5,0.986880898475647,0.0
13,B,gaussian_noise,clean_identity,80,r764,62.5,0.986880898475647,0.0
13,B,gaussian_noise,correct_pair,80,r765,57.499998807907104,1.1391737461090088,0.0
13,B,gaussian_noise,same_class_derangement,80,r766,41.24999940395355,1.7610127925872803,0.0
13,B,gaussian_noise,cross_class_derangement,80,r767,7.500000298023224,1.9952399730682373,0.0
13,B,gaussian_noise,wrong_alt_source,80,r768,53.75000238418579,1.5488361120224,0.0
13,B,gaussian_noise,noise_source,80,r769,0.0,2.031367540359497,0.0
13,A,gaussian_blur,none,80,r770,40.00000059604645,1.6288150548934937,0.0
13,A,gaussian_blur,clean_identity,80,r771,40.00000059604645,1.6288150548934937,0.0
13,A,gaussian_blur,correct_pair,80,r772,58.75000357627869,1.1467194557189941,0.0
13,A,gaussian_blur,same_class_derangement,80,r773,72.50000238418579,1.651371955871582,0.0
13,A,gaussian_blur,cross_class_derangement,80,r774,76.2499988079071,1.57296884059906,0.0
13,A,gaussian_blur,wrong_alt_source,80,r775,76.2499988079071,0.8035982847213745,0.0
13,A,gaussian_blur,noise_source,80,r776,73.7500011920929,1.6845296621322632,0.0
13,B,gaussian_blur,none,80,r777,40.00000059604645,1.6288150548934937,0.0
13,B,gaussian_blur,clean_identity,80,r778,40.00000059604645,1.6288150548934937,0.0
13,B,gaussian_blur,correct_pair,80,r779,58.75000357627869,1.1300476789474487,0.0
13,B,gaussian_blur,same_class_derangement,80,r780,45.00000178813934,1.7174227237701416,0.0
13,B,gaussian_blur,cross_class_derangement,80,r781,8.749999850988388,1.9922345876693726,0.0
13,B,gaussian_blur,wrong_alt_source,80,r782,76.2499988079071,0.7992018461227417,0.0
13,B,gaussian_blur,noise_source,80,r783,0.0,2.0355334281921387,0.0
14,A,brightness_dark,none,71,r784,88.73239159584045,0.9156678915023804,0.0
14,A,brightness_dark,clean_identity,71,r785,88.73239159584045,0.9156678915023804,0.0
14,A,brightness_dark,correct_pair,71,r786,66.19718074798584,1.293264627456665,65.21739363670349
14,A,brightness_dark,same_class_derangement,71,r787,23.943661153316498,1.7709574699401855,21.739131212234497
14,A,brightness_dark,cross_class_derangement,71,r788,40.84506928920746,1.7110027074813843,39.13043439388275
14,A,brightness_dark,wrong_alt_source,71,r789,94.36619281768799,0.9146250486373901,0.0
14,A,brightness_dark,noise_source,71,r790,59.1549277305603,1.7036839723587036,0.0
14,B,brightness_dark,none,71,r791,88.73239159584045,0.9156678915023804,0.0
14,B,brightness_dark,clean_identity,71,r792,88.73239159584045,0.9156678915023804,0.0
14,B,brightness_dark,correct_pair,71,r793,66.19718074798584,1.2946640253067017,65.21739363670349
14,B,brightness_dark,same_class_derangement,71,r794,66.19718074798584,1.5523772239685059,65.21739363670349
14,B,brightness_dark,cross_class_derangement,71,r795,22.535210847854614,1.7528626918792725,0.0
14,B,brightness_dark,wrong_alt_source,71,r796,92.95774698257446,0.9405876398086548,0.0
14,B,brightness_dark,noise_source,71,r797,97.183096408844,1.6629716157913208,0.0
14,A,contrast_low,none,71,r798,59.1549277305603,1.2621567249298096,0.0
14,A,contrast_low,clean_identity,71,r799,59.1549277305603,1.2621567249298096,0.0
14,A,contrast_low,correct_pair,71,r800,50.70422291755676,1.5695631504058838,49.275362491607666
14,A,contrast_low,same_class_derangement,71,r801,14.084506034851074,1.8041377067565918,11.594203114509583
14,A,contrast_low,cross_class_derangement,71,r802,33.80281627178192,1.7300264835357666,31.88405930995941
14,A,contrast_low,wrong_alt_source,71,r803,49.295774102211,1.3604248762130737,49.275362491607666
14,A,contrast_low,noise_source,71,r804,4.22535203397274,1.9114861488342285,1.4492753893136978
14,B,contrast_low,none,71,r805,59.1549277305603,1.2621567249298096,0.0
14,B,contrast_low,clean_identity,71,r806,59.1549277305603,1.2621567249298096,0.0
14,B,contrast_low,correct_pair,71,r807,49.295774102211,1.611500859260559,47.826087474823
14,B,contrast_low,same_class_derangement,71,r808,49.295774102211,1.61691153049469,47.826087474823
14,B,contrast_low,cross_class_derangement,71,r809,11.267605423927307,1.7495439052581787,0.0
14,B,contrast_low,wrong_alt_source,71,r810,47.887322306632996,1.3679934740066528,47.826087474823
14,B,contrast_low,noise_source,71,r811,77.46478915214539,1.7290916442871094,0.0
14,A,gaussian_noise,none,71,r812,43.661969900131226,1.5342079401016235,42.028987407684326
14,A,gaussian_noise,clean_identity,71,r813,43.661969900131226,1.5342079401016235,42.028987407684326
14,A,gaussian_noise,correct_pair,71,r814,59.1549277305603,1.3522627353668213,57.971012592315674
14,A,gaussian_noise,same_class_derangement,71,r815,19.718310236930847,1.794484257698059,17.391304671764374
14,A,gaussian_noise,cross_class_derangement,71,r816,40.84506928920746,1.7366127967834473,39.13043439388275
14,A,gaussian_noise,wrong_alt_source,71,r817,21.12676054239273,2.903392791748047,18.84057968854904
14,A,gaussian_noise,noise_source,71,r818,8.45070406794548,1.840387225151062,5.797101557254791
14,B,gaussian_noise,none,71,r819,43.661969900131226,1.5342079401016235,42.028987407684326
14,B,gaussian_noise,clean_identity,71,r820,43.661969900131226,1.5342079401016235,42.028987407684326
14,B,gaussian_noise,correct_pair,71,r821,57.7464759349823,1.3726760149002075,56.521737575531006
14,B,gaussian_noise,same_class_derangement,71,r822,57.7464759349823,1.6078126430511475,56.521737575531006
14,B,gaussian_noise,cross_class_derangement,71,r823,19.718310236930847,1.7399007081985474,0.0
14,B,gaussian_noise,wrong_alt_source,71,r824,22.535210847854614,2.785799026489258,20.28985619544983
14,B,gaussian_noise,noise_source,71,r825,64.78872895240784,1.727514624595642,0.0
14,A,gaussian_blur,none,71,r826,67.60563254356384,1.218457579612732,50.0
14,A,gaussian_blur,clean_identity,71,r827,67.60563254356384,1.218457579612732,50.0
14,A,gaussian_blur,correct_pair,71,r828,52.112674713134766,1.41813325881958,50.724637508392334
14,A,gaussian_blur,same_class_derangement,71,r829,15.492957830429077,1.8083356618881226,13.04347813129425
14,A,gaussian_blur,cross_class_derangement,71,r830,39.436620473861694,1.7441760301589966,37.68115937709808
14,A,gaussian_blur,wrong_alt_source,71,r831,33.80281627178192,2.111645221710205,31.88405930995941
14,A,gaussian_blur,noise_source,71,r832,5.633802711963654,1.8765389919281006,2.8985507786273956
14,B,gaussian_blur,none,71,r833,67.60563254356384,1.218457579612732,50.0
14,B,gaussian_blur,clean_identity,71,r834,67.60563254356384,1.218457579612732,50.0
14,B,gaussian_blur,correct_pair,71,r835,50.70422291755676,1.431330919265747,49.275362491607666
14,B,gaussian_blur,same_class_derangement,71,r836,56.3380241394043,1.603976845741272,55.07246255874634
14,B,gaussian_blur,cross_class_derangement,71,r837,19.718310236930847,1.7358413934707642,0.0
14,B,gaussian_blur,wrong_alt_source,71,r838,33.80281627178192,2.2522974014282227,31.88405930995941
14,B,gaussian_blur,noise_source,71,r839,73.23943376541138,1.730102777481079,0.0
15,A,brightness_dark,none,236,r840,0.0,2.236719846725464,0.0
15,A,brightness_dark,clean_identity,236,r841,0.0,2.236719846725464,0.0
15,A,brightness_dark,correct_pair,236,r842,0.0,2.61387300491333,0.0
15,A,brightness_dark,same_class_derangement,236,r843,0.0,3.3114843368530273,0.0
15,A,brightness_dark,cross_class_derangement,236,r844,0.0,3.1870503425598145,0.0
15,A,brightness_dark,wrong_alt_source,236,r845,0.0,1.9566590785980225,0.0
15,A,brightness_dark,noise_source,236,r846,0.0,3.2923166751861572,0.0
15,B,brightness_dark,none,236,r847,0.0,2.236719846725464,0.0
15,B,brightness_dark,clean_identity,236,r848,0.0,2.236719846725464,0.0
15,B,brightness_dark,correct_pair,236,r849,0.0,2.6242494583129883,0.0
15,B,brightness_dark,same_class_derangement,236,r850,0.0,3.0015242099761963,0.0
15,B,brightness_dark,cross_class_derangement,236,r851,0.0,3.2127153873443604,0.0
15,B,brightness_dark,wrong_alt_source,236,r852,0.0,2.0032215118408203,0.0
15,B,brightness_dark,noise_source,236,r853,0.0,3.180471658706665,0.0
15,A,contrast_low,none,236,r854,0.0,1.8873677253723145,0.0
15,A,contrast_low,clean_identity,236,r855,0.0,1.8873677253723145,0.0
15,A,contrast_low,correct_pair,236,r856,0.0,2.8221662044525146,0.0
15,A,contrast_low,same_class_derangement,236,r857,0.0,3.339174509048462,0.0
15,A,contrast_low,cross_class_derangement,236,r858,0.0,3.191255807876587,0.0
15,A,contrast_low,wrong_alt_source,236,r859,0.0,2.2059710025787354,0.0
15,A,contrast_low,noise_source,236,r860,0.0,3.431586742401123,0.0
15,B,contrast_low,none,236,r861,0.0,1.8873677253723145,0.0
15,B,contrast_low,clean_identity,236,r862,0.0,1.8873677253723145,0.0
15,B,contrast_low,correct_pair,236,r863,0.0,2.808868408203125,0.0
15,B,contrast_low,same_class_derangement,236,r864,0.0,3.0685200691223145,0.0
15,B,contrast_low,cross_class_derangement,236,r865,0.0,3.201000928878784,0.0
15,B,contrast_low,wrong_alt_source,236,r866,0.0,2.219378709793091,0.0
15,B,contrast_low,noise_source,236,r867,0.0,3.2175261974334717,0.0
15,A,gaussian_noise,none,236,r868,0.0,3.129110813140869,0.0
15,A,gaussian_noise,clean_identity,236,r869,0.0,3.129110813140869,0.0
15,A,gaussian_noise,correct_pair,236,r870,0.0,2.673652172088623,0.0
15,A,gaussian_noise,same_class_derangement,236,r871,0.0,3.337580680847168,0.0
15,A,gaussian_noise,cross_class_derangement,236,r872,0.0,3.2659077644348145,0.0
15,A,gaussian_noise,wrong_alt_source,236,r873,0.0,6.214634895324707,0.0
15,A,gaussian_noise,noise_source,236,r874,0.0,3.3949766159057617,0.0
15,B,gaussian_noise,none,236,r875,0.0,3.129110813140869,0.0
15,B,gaussian_noise,clean_identity,236,r876,0.0,3.129110813140869,0.0
15,B,gaussian_noise,correct_pair,236,r877,0.0,2.7033538818359375,0.0
15,B,gaussian_noise,same_class_derangement,236,r878,0.0,3.0966389179229736,0.0
15,B,gaussian_noise,cross_class_derangement,236,r879,0.0,3.198005437850952,0.0
15,B,gaussian_noise,wrong_alt_source,236,r880,0.0,6.369808673858643,0.0
15,B,gaussian_noise,noise_source,236,r881,0.0,3.219052314758301,0.0
15,A,gaussian_blur,none,236,r882,0.0,2.2178852558135986,0.0
15,A,gaussian_blur,clean_identity,236,r883,0.0,2.2178852558135986,0.0
15,A,gaussian_blur,correct_pair,236,r884,0.0,2.6725971698760986,0.0
15,A,gaussian_blur,same_class_derangement,236,r885,0.0,3.344848155975342,0.0
15,A,gaussian_blur,cross_class_derangement,236,r886,0.0,3.256596803665161,0.0
15,A,gaussian_blur,wrong_alt_source,236,r887,0.0,3.997082471847534,0.0
15,A,gaussian_blur,noise_source,236,r888,0.0,3.416306734085083,0.0
15,B,gaussian_blur,none,236,r889,0.0,2.2178852558135986,0.0
15,B,gaussian_blur,clean_identity,236,r890,0.0,2.2178852558135986,0.0
15,B,gaussian_blur,correct_pair,236,r891,0.0,2.6938982009887695,0.0
15,B,gaussian_blur,same_class_derangement,236,r892,0.0,3.075897455215454,0.0
15,B,gaussian_blur,cross_class_derangement,236,r893,0.0,3.1969103813171387,0.0
15,B,gaussian_blur,wrong_alt_source,236,r894,0.0,4.067543029785156,0.0
15,B,gaussian_blur,noise_source,236,r895,0.0,3.2191009521484375,0.0
16,A,brightness_dark,none,21,r896,19.0476194024086,2.149441957473755,0.0
16,A,brightness_dark,clean_identity,21,r897,19.0476194024086,2.149441957473755,0.0
16,A,brightness_dark,correct_pair,21,r898,57.14285969734192,1.1321494579315186,0.0
16,A,brightness_dark,same_class_derangement,21,r899,9.5238097012043,1.8498342037200928,0.0
16,A,brightness_dark,cross_class_derangement,21,r900,19.0476194024086,1.7384151220321655,0.0
16,A,brightness_dark,wrong_alt_source,21,r901,4.76190485060215,2.3012588024139404,0.0
16,A,brightness_dark,noise_source,21,r902,9.5238097012043,2.0066044330596924,0.0
16,B,brightness_dark,none,21,r903,19.0476194024086,2.149441957473755,0.0
16,B,brightness_dark,clean_identity,21,r904,19.0476194024086,2.149441957473755,0.0
16,B,brightness_dark,correct_pair,21,r905,57.14285969734192,1.1286348104476929,0.0
16,B,brightness_dark,same_class_derangement,21,r906,23.80952388048172,1.7376705408096313,0.0
16,B,brightness_dark,cross_class_derangement,21,r907,14.28571492433548,2.1053450107574463,0.0
16,B,brightness_dark,wrong_alt_source,21,r908,4.76190485060215,2.268537759780884,0.0
16,B,brightness_dark,noise_source,21,r909,0.0,2.2133612632751465,0.0
16,A,contrast_low,none,21,r910,38.0952388048172,1.9513264894485474,0.0
16,A,contrast_low,clean_identity,21,r911,38.0952388048172,1.9513264894485474,0.0
16,A,contrast_low,correct_pair,21,r912,61.90476417541504,1.280761957168579,0.0
16,A,contrast_low,same_class_derangement,21,r913,9.5238097012043,1.8889538049697876,0.0
16,A,contrast_low,cross_class_derangement,21,r914,14.28571492433548,1.7453068494796753,0.0
16,A,contrast_low,wrong_alt_source,21,r915,47.61904776096344,1.6773539781570435,0.0
16,A,contrast_low,noise_source,21,r916,9.5238097012043,1.9103820323944092,0.0
16,B,contrast_low,none,21,r917,38.0952388048172,1.9513264894485474,0.0
16,B,contrast_low,clean_identity,21,r918,38.0952388048172,1.9513264894485474,0.0
16,B,contrast_low,correct_pair,21,r919,57.14285969734192,1.3085973262786865,0.0
16,B,contrast_low,same_class_derangement,21,r920,47.61904776096344,1.79840087890625,0.0
16,B,contrast_low,cross_class_derangement,21,r921,19.0476194024086,2.0911171436309814,0.0
16,B,contrast_low,wrong_alt_source,21,r922,47.61904776096344,1.679011583328247,0.0
16,B,contrast_low,noise_source,21,r923,0.0,2.2397167682647705,0.0
16,A,gaussian_noise,none,21,r924,66.66666865348816,1.104804515838623,0.0
16,A,gaussian_noise,clean_identity,21,r925,66.66666865348816,1.104804515838623,0.0
16,A,gaussian_noise,correct_pair,21,r926,66.66666865348816,1.0521533489227295,0.0
16,A,gaussian_noise,same_class_derangement,21,r927,9.5238097012043,1.9054666757583618,0.0
16,A,gaussian_noise,cross_class_derangement,21,r928,14.28571492433548,1.7613965272903442,0.0
16,A,gaussian_noise,wrong_alt_source,21,r929,47.61904776096344,1.8247911930084229,0.0
16,A,gaussian_noise,noise_source,21,r930,9.5238097012043,1.9317007064819336,0.0
16,B,gaussian_noise,none,21,r931,66.66666865348816,1.104804515838623,0.0
16,B,gaussian_noise,clean_identity,21,r932,66.66666865348816,1.104804515838623,0.0
16,B,gaussian_noise,correct_pair,21,r933,66.66666865348816,1.0628429651260376,0.0
16,B,gaussian_noise,same_class_derangement,21,r934,52.3809552192688,1.8189291954040527,0.0
16,B,gaussian_noise,cross_class_derangement,21,r935,19.0476194024086,2.082014560699463,0.0
16,B,gaussian_noise,wrong_alt_source,21,r936,47.61904776096344,1.8721867799758911,0.0
16,B,gaussian_noise,noise_source,21,r937,0.0,2.2719311714172363,0.0
16,A,gaussian_blur,none,21,r938,61.90476417541504,1.2182199954986572,0.0
16,A,gaussian_blur,clean_identity,21,r939,61.90476417541504,1.2182199954986572,0.0
16,A,gaussian_blur,correct_pair,21,r940,61.90476417541504,1.1041374206542969,0.0
16,A,gaussian_blur,same_class_derangement,21,r941,9.5238097012043,1.8918811082839966,0.0
16,A,gaussian_blur,cross_class_derangement,21,r942,19.0476194024086,1.75456964969635,0.0
16,A,gaussian_blur,wrong_alt_source,21,r943,57.14285969734192,1.225919485092163,0.0
16,A,gaussian_blur,noise_source,21,r944,9.5238097012043,1.9179223775863647,0.0
16,B,gaussian_blur,none,21,r945,61.90476417541504,1.2182199954986572,0.0
16,B,gaussian_blur,clean_identity,21,r946,61.90476417541504,1.2182199954986572,0.0
16,B,gaussian_blur,correct_pair,21,r947,61.90476417541504,1.1036760807037354,0.0
16,B,gaussian_blur,same_class_derangement,21,r948,47.61904776096344,1.792493224143982,0.0
16,B,gaussian_blur,cross_class_derangement,21,r949,19.0476194024086,2.083819627761841,0.0
16,B,gaussian_blur,wrong_alt_source,21,r950,61.90476417541504,1.3127549886703491,0.0
16,B,gaussian_blur,noise_source,21,r951,0.0,2.267958402633667,0.0
17,A,brightness_dark,none,87,r952,13.793103396892548,2.1995773315429688,11.940298229455948
17,A,brightness_dark,clean_identity,87,r953,13.793103396892548,2.1995773315429688,11.940298229455948
17,A,brightness_dark,correct_pair,87,r954,60.919541120529175,1.0000460147857666,58.20895433425903
17,A,brightness_dark,same_class_derangement,87,r955,22.98850566148758,1.6784359216690063,0.0
17,A,brightness_dark,cross_class_derangement,87,r956,22.98850566148758,1.5927636623382568,0.0
17,A,brightness_dark,wrong_alt_source,87,r957,4.597701132297516,2.417597532272339,4.477611929178238
17,A,brightness_dark,noise_source,87,r958,14.942528307437897,1.9364055395126343,0.0
17,B,brightness_dark,none,87,r959,13.793103396892548,2.1995773315429688,11.940298229455948
17,B,brightness_dark,clean_identity,87,r960,13.793103396892548,2.1995773315429688,11.940298229455948
17,B,brightness_dark,correct_pair,87,r961,63.21839094161987,0.9978706240653992,61.194026470184326
17,B,brightness_dark,same_class_derangement,87,r962,21.83908075094223,1.7113922834396362,4.477611929178238
17,B,brightness_dark,cross_class_derangement,87,r963,3.448275849223137,2.1076152324676514,0.0
17,B,brightness_dark,wrong_alt_source,87,r964,5.747126415371895,2.3727424144744873,5.000000074505806
17,B,brightness_dark,noise_source,87,r965,0.0,2.220388889312744,0.0
17,A,contrast_low,none,87,r966,40.229883790016174,2.032661199569702,15.000000596046448
17,A,contrast_low,clean_identity,87,r967,40.229883790016174,2.032661199569702,15.000000596046448
17,A,contrast_low,correct_pair,87,r968,49.425286054611206,1.1963039636611938,49.25372898578644
17,A,contrast_low,same_class_derangement,87,r969,22.98850566148758,1.6875196695327759,0.0
17,A,contrast_low,cross_class_derangement,87,r970,22.98850566148758,1.5704286098480225,1.4925372786819935
17,A,contrast_low,wrong_alt_source,87,r971,48.27586114406586,1.6781166791915894,20.000000298023224
17,A,contrast_low,noise_source,87,r972,22.98850566148758,1.7729711532592773,0.0
17,B,contrast_low,none,87,r973,40.229883790016174,2.032661199569702,15.000000596046448
17,B,contrast_low,clean_identity,87,r974,40.229883790016174,2.032661199569702,15.000000596046448
17,B,contrast_low,correct_pair,87,r975,50.574713945388794,1.204851746559143,49.25372898578644
17,B,contrast_low,same_class_derangement,87,r976,22.98850566148758,1.8004802465438843,11.940298229455948
17,B,contrast_low,cross_class_derangement,87,r977,5.747126415371895,2.086543560028076,0.0
17,B,contrast_low,wrong_alt_source,87,r978,48.27586114406586,1.6786859035491943,20.000000298023224
17,B,contrast_low,noise_source,87,r979,0.0,2.2077953815460205,0.0
17,A,gaussian_noise,none,87,r980,57.47126340866089,1.004310131072998,47.76119291782379
17,A,gaussian_noise,clean_identity,87,r981,57.47126340866089,1.004310131072998,47.76119291782379
17,A,gaussian_noise,correct_pair,87,r982,64.36781883239746,0.9866477847099304,61.194026470184326
17,A,gaussian_noise,same_class_derangement,87,r983,22.98850566148758,1.7307243347167969,0.0
17,A,gaussian_noise,cross_class_derangement,87,r984,24.13793057203293,1.6412245035171509,1.4925372786819935
17,A,gaussian_noise,wrong_alt_source,87,r985,60.919541120529175,1.199560284614563,50.0
17,A,gaussian_noise,noise_source,87,r986,22.98850566148758,1.8061493635177612,0.0
17,B,gaussian_noise,none,87,r987,57.47126340866089,1.004310131072998,47.76119291782379
17,B,gaussian_noise,clean_identity,87,r988,57.47126340866089,1.004310131072998,47.76119291782379
17,B,gaussian_noise,correct_pair,87,r989,65.51724076271057,0.9972778558731079,61.194026470184326
17,B,gaussian_noise,same_class_derangement,87,r990,25.287356972694397,1.8438676595687866,11.940298229455948
17,B,gaussian_noise,cross_class_derangement,87,r991,3.448275849223137,2.1203041076660156,0.0
17,B,gaussian_noise,wrong_alt_source,87,r992,60.919541120529175,1.21806800365448,50.0
17,B,gaussian_noise,noise_source,87,r993,0.0,2.249594211578369,0.0
17,A,gaussian_blur,none,87,r994,62.068963050842285,1.1979560852050781,40.00000059604645
17,A,gaussian_blur,clean_identity,87,r995,62.068963050842285,1.1979560852050781,40.00000059604645
17,A,gaussian_blur,correct_pair,87,r996,58.62069129943848,1.0295342206954956,56.71641826629639
17,A,gaussian_blur,same_class_derangement,87,r997,22.98850566148758,1.7172431945800781,0.0
17,A,gaussian_blur,cross_class_derangement,87,r998,24.13793057203293,1.6286380290985107,1.4925372786819935
17,A,gaussian_blur,wrong_alt_source,87,r999,52.87356376647949,1.0727745294570923,40.29850661754608
17,A,gaussian_blur,noise_source,87,r1000,22.98850566148758,1.7753924131393433,0.0
17,B,gaussian_blur,none,87,r1001,62.068963050842285,1.1979560852050781,40.00000059604645
17,B,gaussian_blur,clean_identity,87,r1002,62.068963050842285,1.1979560852050781,40.00000059604645
17,B,gaussian_blur,correct_pair,87,r1003,57.47126340866089,1.0293900966644287,55.22388219833374
17,B,gaussian_blur,same_class_derangement,87,r1004,20.68965435028076,1.7982122898101807,8.955223858356476
17,B,gaussian_blur,cross_class_derangement,87,r1005,4.597701132297516,2.113100051879883,0.0
17,B,gaussian_blur,wrong_alt_source,87,r1006,44.82758641242981,1.1467639207839966,29.85074520111084
17,B,gaussian_blur,noise_source,87,r1007,0.0,2.241105079650879,0.0
18,A,brightness_dark,none,10,r1008,0.0,2.752016067504883,0.0
18,A,brightness_dark,clean_identity,10,r1009,0.0,2.752016067504883,0.0
18,A,brightness_dark,correct_pair,10,r1010,10.000000149011612,2.1412041187286377,0.0
18,A,brightness_dark,same_class_derangement,10,r1011,0.0,2.6613657474517822,0.0
18,A,brightness_dark,cross_class_derangement,10,r1012,0.0,2.609058380126953,0.0
18,A,brightness_dark,wrong_alt_source,10,r1013,0.0,2.705275297164917,0.0
18,A,brightness_dark,noise_source,10,r1014,0.0,2.818171977996826,0.0
18,B,brightness_dark,none,10,r1015,0.0,2.752016067504883,0.0
18,B,brightness_dark,clean_identity,10,r1016,0.0,2.752016067504883,0.0
18,B,brightness_dark,correct_pair,10,r1017,10.000000149011612,2.1234328746795654,0.0
18,B,brightness_dark,same_class_derangement,10,r1018,0.0,2.632599353790283,0.0
18,B,brightness_dark,cross_class_derangement,10,r1019,0.0,2.864623785018921,0.0
18,B,brightness_dark,wrong_alt_source,10,r1020,0.0,2.705850124359131,0.0
18,B,brightness_dark,noise_source,10,r1021,0.0,2.8772497177124023,0.0
18,A,contrast_low,none,10,r1022,0.0,2.0971639156341553,0.0
18,A,contrast_low,clean_identity,10,r1023,0.0,2.0971639156341553,0.0
18,A,contrast_low,correct_pair,10,r1024,10.000000149011612,2.156162738800049,0.0
18,A,contrast_low,same_class_derangement,10,r1025,0.0,2.6799874305725098,0.0
18,A,contrast_low,cross_class_derangement,10,r1026,0.0,2.5889382362365723,0.0
18,A,contrast_low,wrong_alt_source,10,r1027,0.0,2.1048331260681152,0.0
18,A,contrast_low,noise_source,10,r1028,0.0,2.7641377449035645,0.0
18,B,contrast_low,none,10,r1029,0.0,2.0971639156341553,0.0
18,B,contrast_low,clean_identity,10,r1030,0.0,2.0971639156341553,0.0
18,B,contrast_low,correct_pair,10,r1031,10.000000149011612,2.276317834854126,0.0
18,B,contrast_low,same_class_derangement,10,r1032,0.0,2.6215155124664307,0.0
18,B,contrast_low,cross_class_derangement,10,r1033,0.0,2.8497021198272705,0.0
18,B,contrast_low,wrong_alt_source,10,r1034,0.0,2.117676258087158,0.0
18,B,contrast_low,noise_source,10,r1035,0.0,2.9177606105804443,0.0
18,A,gaussian_noise,none,10,r1036,10.000000149011612,2.2570247650146484,0.0
18,A,gaussian_noise,clean_identity,10,r1037,10.000000149011612,2.2570247650146484,0.0
18,A,gaussian_noise,correct_pair,10,r1038,10.000000149011612,1.9592987298965454,0.0
18,A,gaussian_noise,same_class_derangement,10,r1039,0.0,2.7040317058563232,0.0
18,A,gaussian_noise,cross_class_derangement,10,r1040,0.0,2.651728391647339,0.0
18,A,gaussian_noise,wrong_alt_source,10,r1041,10.000000149011612,3.800694704055786,0.0
18,A,gaussian_noise,noise_source,10,r1042,0.0,2.78979754447937,0.0
18,B,gaussian_noise,none,10,r1043,10.000000149011612,2.2570247650146484,0.0
18,B,gaussian_noise,clean_identity,10,r1044,10.000000149011612,2.2570247650146484,0.0
18,B,gaussian_noise,correct_pair,10,r1045,10.000000149011612,1.9762500524520874,0.0
18,B,gaussian_noise,same_class_derangement,10,r1046,0.0,2.710890054702759,0.0
18,B,gaussian_noise,cross_class_derangement,10,r1047,0.0,2.884218215942383,0.0
18,B,gaussian_noise,wrong_alt_source,10,r1048,10.000000149011612,3.9002723693847656,0.0
18,B,gaussian_noise,noise_source,10,r1049,0.0,2.9591290950775146,0.0
18,A,gaussian_blur,none,10,r1050,10.000000149011612,1.86386239528656,0.0
18,A,gaussian_blur,clean_identity,10,r1051,10.000000149011612,1.86386239528656,0.0
18,A,gaussian_blur,correct_pair,10,r1052,10.000000149011612,2.0241620540618896,0.0
18,A,gaussian_blur,same_class_derangement,10,r1053,0.0,2.700282573699951,0.0
18,A,gaussian_blur,cross_class_derangement,10,r1054,0.0,2.6324846744537354,0.0
18,A,gaussian_blur,wrong_alt_source,10,r1055,20.000000298023224,2.640866756439209,12.5
18,A,gaussian_blur,noise_source,10,r1056,0.0,2.771563768386841,0.0
18,B,gaussian_blur,none,10,r1057,10.000000149011612,1.86386239528656,0.0
18,B,gaussian_blur,clean_identity,10,r1058,10.000000149011612,1.86386239528656,0.0
18,B,gaussian_blur,correct_pair,10,r1059,10.000000149011612,2.047621250152588,0.0
18,B,gaussian_blur,same_class_derangement,10,r1060,0.0,2.6652629375457764,0.0
18,B,gaussian_blur,cross_class_derangement,10,r1061,0.0,2.8771090507507324,0.0
18,B,gaussian_blur,wrong_alt_source,10,r1062,20.000000298023224,2.860064744949341,12.5
18,B,gaussian_blur,noise_source,10,r1063,0.0,2.9415700435638428,0.0
19,A,brightness_dark,none,91,r1064,57.14285969734192,1.6469314098358154,0.0
19,A,brightness_dark,clean_identity,91,r1065,57.14285969734192,1.6469314098358154,0.0
19,A,brightness_dark,correct_pair,91,r1066,46.15384638309479,1.672109603881836,0.0
19,A,brightness_dark,same_class_derangement,91,r1067,8.791209012269974,2.198216199874878,0.0
19,A,brightness_dark,cross_class_derangement,91,r1068,25.27472674846649,2.120368480682373,0.0
19,A,brightness_dark,wrong_alt_source,91,r1069,61.538463830947876,1.6031160354614258,0.0
19,A,brightness_dark,noise_source,91,r1070,41.75824224948883,2.174839496612549,0.0
19,B,brightness_dark,none,91,r1071,57.14285969734192,1.6469314098358154,0.0
19,B,brightness_dark,clean_identity,91,r1072,57.14285969734192,1.6469314098358154,0.0
19,B,brightness_dark,correct_pair,91,r1073,45.0549453496933,1.6693190336227417,0.0
19,B,brightness_dark,same_class_derangement,91,r1074,40.65934121608734,1.9634597301483154,0.0
19,B,brightness_dark,cross_class_derangement,91,r1075,16.48351699113846,2.1851229667663574,0.0
19,B,brightness_dark,wrong_alt_source,91,r1076,60.43956279754639,1.6209107637405396,0.0
19,B,brightness_dark,noise_source,91,r1077,65.93406796455383,2.134669780731201,0.0
19,A,contrast_low,none,91,r1078,48.351648449897766,1.6659637689590454,0.0
19,A,contrast_low,clean_identity,91,r1079,48.351648449897766,1.6659637689590454,0.0
19,A,contrast_low,correct_pair,91,r1080,35.164836049079895,1.8671079874038696,0.0
